AIRLINE_ID,PAYLOAD,FREIGHT,MAIL,AIRCRAFT_GROUP
20304,304000,0,0,6
20304,354820,0,0,6
19977,670867,1573,12928,6
19977,682346,851,0,6
19977,708842,822,0,6
19977,719949,164,0,6
19977,703814,12,0,6
19977,833604,370,0,6
19977,700428,1076,5556,6
19977,722077,64,0,6
19977,713797,918,10407,6
19977,708101,311,1009,6
19977,704610,1695,6890,6
19977,686159,252,0,6
19393,868000,14047,0,6
20436,721200,0,0,6
20436,721200,0,0,6
20436,600000,0,0,6
19790,1030890,3649,1757,8
20500,352200,0,0,6
20304,283500,0,0,6
20304,319200,0,0,6
20304,276500,0,0,6
20304,372540,0,0,6
19977,810902,348,37051,6
19977,760416,182,0,6
19977,869700,1835,7869,6
19977,750536,211,0,6
19977,761150,2737,27576,6
19977,753016,559,12762,6
19977,839000,623,0,6
19977,856207,235,25409,6
19977,706542,38,0,6
19977,737222,899,14408,6
19977,722018,179,0,6
19977,675319,2057,9608,6
19977,720003,85,17626,6
19977,714355,1033,12299,6
19977,830193,371,2418,6
19393,726600,6073,0,6
19393,911400,6063,0,6
19393,911400,3689,0,6
19393,911400,6210,0,6
20452,400932,0,0,6
20263,74800,35966,0,4
20263,74800,21747,0,4
20500,369810,0,0,6
20500,387420,0,0,6
20500,387420,0,0,6
20304,409800,0,0,6
20304,334400,0,0,6
20304,297000,0,0,6
20304,411040,0,0,6
20304,334400,0,0,6
19977,759201,118,22653,6
19977,793919,1536,11430,6
19977,775888,262,0,6
19977,787877,70,0,6
19977,2178105,17922,18900,6
19977,772058,1186,0,6
19977,711169,102,1749,6
19977,706175,738,845,6
19977,764309,171,20983,6
19977,784666,848,4261,6
19977,762468,116,0,6
19977,1005021,1894,13457,6
19977,641670,31,0,6
19393,761200,7027,0,6
19393,954800,21316,0,6
19393,954800,1479,0,6
20452,420024,0,0,6
20436,798000,0,0,6
20436,798000,0,0,6
20107,77000,35960,0,4
20107,1385637,576847,0,6
20107,77000,21715,0,4
20107,77000,11749,0,4
20107,1387471,824702,0,6
19917,2360599,552896,0,6
20500,405030,0,0,6
20500,440250,0,0,6
20500,405030,0,0,6
20304,307000,0,0,6
20304,349600,0,0,6
20304,349600,0,0,6
20304,349600,0,0,6
20304,307000,0,0,6
20304,349600,0,0,6
20304,349600,0,0,6
20304,349600,0,0,6
20304,349600,0,0,6
20304,349600,0,0,6
20304,310500,0,0,6
20304,303500,0,0,6
20304,428540,0,0,6
19977,1053224,660,0,6
19977,969154,3280,0,6
19977,807479,507,0,6
19977,748476,488,0,6
19977,757346,703,0,6
19977,999993,797,41239,6
19977,943700,574,21015,6
19977,2290381,129167,24,6
19393,795800,279,0,6
19393,998200,3097,0,6
19393,761200,745,0,6
19393,998200,3409,0,6
19393,998200,10538,0,6
19393,998200,4522,0,6
20452,439116,0,0,6
20452,439116,0,0,6
20237,255714,0,0,6
20237,244596,0,0,6
20366,230000,0,0,6
20366,230000,0,0,6
19790,717600,1529,1008,6
19790,717600,1,1293,6
20500,440250,0,0,6
20500,405030,0,0,6
20304,324000,0,0,6
20304,324000,0,0,6
20304,447280,0,0,6
20304,320500,0,0,6
19977,971593,201,0,6
19977,1200038,27,7209,6
19977,859025,610,7504,6
19977,1009889,4871,14152,6
19977,938261,493,0,6
19977,846278,388,0,6
19977,999794,1252,0,6
19977,996961,5028,0,6
19977,948399,5719,27470,6
19977,1014240,491,0,6
19977,768301,229,0,6
19977,654428,219,0,6
19977,1158310,5865,0,6
19977,1156427,1858,0,6
19977,779974,377,0,6
19393,1041600,2184,0,6
19393,830400,3203,0,6
19393,830400,996,0,6
19393,1041600,2376,0,6
19393,1041600,1103,0,6
20452,458208,0,0,6
20452,458208,0,0,6
20452,458208,0,0,6
20452,439116,0,0,6
20436,868800,0,0,6
20436,868800,0,0,6
20107,84000,40688,0,4
20366,240000,0,0,6
21599,38400,0,0,4
20500,440250,0,0,6
20304,380000,0,0,6
20304,466020,0,0,6
19977,1000021,2585,11777,6
19977,792164,73,0,6
19977,1018725,2093,21199,6
19977,992355,3285,0,6
19977,876454,3913,0,6
19977,851692,384,13475,6
19977,955614,591,21700,6
19977,921417,167,2678,6
19977,890467,1068,1429,6
19393,1085000,12170,0,6
19393,1085000,8631,0,6
20452,477300,0,0,6
20436,750000,0,0,6
20436,750000,0,0,6
20436,750000,0,0,6
20436,750000,0,0,6
20436,750000,0,0,6
20263,88400,40799,0,4
20500,457860,0,0,6
20500,457860,0,0,6
20304,484760,0,0,6
20304,395200,0,0,6
20304,487240,0,0,6
20304,395200,0,0,6
20304,484760,0,0,6
20304,344000,0,0,6
20304,395200,0,0,6
20304,351000,0,0,6
20304,395200,0,0,6
20304,344000,0,0,6
19977,923286,92,0,6
19977,1099589,1002,9892,6
19977,916944,91,0,6
19393,1128400,5586,0,6
19393,830400,5171,0,6
19393,934200,1221,0,6
19393,899600,6116,0,6
19393,1128400,1335,0,6
20436,780000,0,0,6
20436,942000,0,0,6
20436,780000,0,0,6
20436,942000,0,0,6
20436,780000,0,0,6
20107,91000,40799,0,4
20422,886237,122,7052,6
20422,886237,816,7011,6
20237,289068,0,0,6
20237,289068,0,0,6
20237,289068,0,0,6
21599,41600,0,0,4
21599,41600,0,0,4
21599,41600,0,0,4
20500,510690,0,0,6
20500,475470,0,0,6
20500,457860,0,0,6
20304,503500,0,0,6
20304,410400,0,0,6
20304,364500,0,0,6
20304,410400,0,0,6
20304,410400,0,0,6
20304,364500,0,0,6
19977,1115121,2034,29315,6
19977,1181822,3289,14285,6
19977,1107148,2449,12484,6
19977,967461,542,5063,6
19977,912709,1082,17166,6
19977,1049430,444,2777,6
19393,934200,2312,0,6
19393,1171800,12594,0,6
19393,1171800,22565,0,6
19393,1171800,7042,0,6
19393,1171800,5294,0,6
20452,515484,0,0,6
20452,515484,0,0,6
20107,5177242,2198850,0,7
19805,967900,569,0,6
19805,1013500,466,0,6
19805,1301100,0,0,6
19805,1126200,80,0,6
19805,1405600,250,5277,6
19805,1013500,431,3077,6
19790,1127491,922,257,6
20500,510690,0,0,6
20500,493080,0,0,6
20304,524720,0,0,6
20304,425600,0,0,6
20304,378000,0,0,6
20304,378000,0,0,6
19977,1020305,915,359,6
19977,1094514,167,0,6
19977,1170629,480,0,6
19393,1215200,951,0,6
20436,840000,0,0,6
20436,840000,0,0,6
20436,1016400,0,0,6
20436,840000,0,0,6
20436,840000,0,0,6
20416,1013600,0,0,6
20416,1276800,0,0,6
20416,1276800,0,0,6
20416,1013600,0,0,6
20378,525460,0,0,6
20237,311304,0,0,6
20366,280000,0,0,6
19805,1166600,195,521,6
19805,1455800,201,2423,6
19805,1351200,0,0,6
20304,501885,0,0,6
20304,388000,0,0,6
20304,538270,0,0,6
19977,1251431,3997,41631,6
19977,1268046,1502,0,6
19977,2943917,175205,9451,6
19977,1029335,1307,12336,6
19977,2330529,54130,1818,8
19977,2919836,111333,592,6
19393,1003400,1841,0,6
19393,1302000,3713,0,6
19393,1258600,8163,0,6
19393,1003400,409,0,6
20452,553668,0,0,6
20436,1044000,0,0,6
20436,1045200,0,0,6
20436,1053600,0,0,6
20436,870000,0,0,6
20436,870000,0,0,6
20436,870000,0,0,6
20416,1049800,0,0,6
20416,1044000,0,0,6
20416,1044000,0,0,6
20416,1049800,0,0,6
20416,1049800,0,0,6
20416,1049800,0,0,6
20416,1038200,0,0,6
20416,1049800,0,0,6
20378,565880,23,0,6
20378,586090,0,0,6
20378,586090,0,0,6
19930,1279360,1673,2297,6
19930,1279360,3374,0,6
20237,322422,0,0,6
20237,311304,0,0,6
19805,1551000,0,0,6
19805,1551000,5603,17270,6
19790,1127491,3000,0,6
19790,1088612,4997,0,6
19790,1166370,934,717,6
20500,528300,0,0,6
20500,528300,0,0,6
20304,401500,0,0,6
20304,562200,0,0,6
20304,398000,0,0,6
20304,456000,0,0,6
20304,560960,0,0,6
20304,401500,0,0,6
20304,401500,0,0,6
20304,562200,0,0,6
20304,398000,0,0,6
19977,2836187,64061,94184,6
19977,1299030,694,0,6
19977,3031887,344222,42972,6
19977,2421885,314830,13993,8
19977,979905,639,0,6
19977,1256246,345,39216,6
19977,1222413,1139,6242,6
19393,1038000,7094,0,6
19393,1302000,7290,0,6
19393,1038000,5114,0,6
19393,1038000,1784,0,6
20452,572760,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,900000,0,0,6
20436,1082400,0,0,6
20436,900000,0,0,6
20436,900000,0,0,6
20436,1083600,0,0,6
20436,900000,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,900000,0,0,6
20436,900000,0,0,6
20436,900000,0,0,6
20436,1380000,0,0,6
20436,1094400,0,0,6
20436,1380000,0,0,6
20436,1087200,0,0,6
20436,1110000,0,0,6
20436,1092000,0,0,6
20436,1380000,0,0,6
20436,1081200,0,0,6
20436,900000,0,0,6
20436,1083600,0,0,6
20436,1104000,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,900000,0,0,6
20436,900000,0,0,6
20436,1380000,0,0,6
20436,1105200,0,0,6
20436,900000,0,0,6
20436,1380000,0,0,6
20436,1087200,0,0,6
20436,1110000,0,0,6
20436,1092000,0,0,6
20436,1380000,0,0,6
20436,1084800,0,0,6
20436,900000,0,0,6
20436,900000,0,0,6
20436,1084800,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,1380000,0,0,6
20436,900000,0,0,6
20416,1092000,0,0,6
20416,870000,0,0,6
20416,1074000,0,0,6
20416,870000,0,0,6
19930,1227201,923,0,6
19930,1186121,14054,0,6
20237,333540,0,0,6
20237,322422,0,0,6
19805,1602700,1686,227,6
20304,471200,0,0,6
20304,471200,0,0,6
20304,415000,0,0,6
20304,471200,0,0,6
20304,415000,0,0,6
20304,471200,0,0,6
20304,471200,0,0,6
19977,1102165,14,0,6
19977,1088106,186,0,6
19977,1221212,242,10318,6
19977,1115534,2019,13909,6
19977,1081322,697,3066,6
19977,1394238,0,40600,6
19393,1072600,3239,0,6
20436,930000,0,0,6
20436,1426000,0,0,6
20436,1126800,0,0,6
20436,1149600,0,0,6
20436,1126800,0,0,6
20237,344658,0,0,6
20237,344658,0,0,6
19917,3920321,1946318,279975,6
20409,1388800,0,0,6
20409,1388800,0,0,6
19790,1440725,1599,65,6
19790,1440725,11066,1286,6
20500,563520,0,0,6
20304,597200,0,0,6
19977,1139462,2301,13670,6
19977,1309313,477,8776,6
19977,1136123,214,4306,6
19393,1432200,2890,0,6
19393,1388800,5419,0,6
19393,1388800,5345,0,6
19393,1141800,4652,0,6
19393,1388800,17855,0,6
19393,1107200,7127,0,6
20452,610944,0,0,6
20436,960000,0,0,6
20436,960000,0,0,6
19917,4053241,2592196,27897,6
20304,442000,0,0,6
20304,501600,0,0,6
19977,1475727,530,59489,6
19977,1105723,1118,52500,6
19393,1432200,1325,0,6
19393,1432200,7280,0,6
19393,1141800,3555,0,6
20452,630036,0,0,6
20436,1191600,0,0,6
20436,1191600,0,0,6
20107,6340967,2861762,0,7
20237,366894,0,0,6
20237,366894,0,0,6
19805,1363000,1286,39,6
20304,452000,0,0,6
19977,1173503,320,0,6
19977,1213420,9985,6089,6
19977,1402794,936,30119,6
19393,1432200,6857,0,6
20436,1251600,0,0,6
20237,378012,0,0,6
19790,1718150,4926,0,8
20304,465500,0,0,6
20304,532000,0,0,6
19977,1263884,3690,11064,6
19977,1228073,2474,10332,6
19977,1216233,248,0,6
19977,1148023,235,0,6
19977,1499656,598,6559,6
19977,1032355,12,810,6
19393,1519000,5383,0,6
19393,1519000,7416,0,6
19393,1211000,3868,0,6
19393,1211000,2922,0,6
19393,1519000,5450,0,6
19393,1519000,7865,0,6
20436,1294800,0,0,6
20107,4305903,2576162,0,6
20107,4308926,3056879,0,6
20237,389130,0,0,6
20237,400248,0,0,6
20237,378012,0,0,6
19790,1767240,2003,1784,8
20500,633960,0,0,6
20304,469000,0,0,6
20304,486000,0,0,6
20304,479000,0,0,6
20304,475500,0,0,6
19977,1464422,3509,21074,6
19977,1263845,2797,22176,6
19393,1562400,20632,0,6
20452,687312,0,0,6
20237,400248,0,0,6
19917,3860657,2547707,24458,6
19790,1816330,14700,15768,8
19790,1240056,3415,159,6
19790,1205610,7666,3989,6
20500,651570,0,0,6
20304,499500,0,0,6
19977,1647839,963,43297,6
19977,1650380,5066,49414,6
19977,1282143,189,0,6
19977,1274427,854,17563,6
19977,1300637,758,13284,6
19977,1496393,1118,47024,6
19977,1344205,1549,21376,6
19393,1280200,917,0,6
19393,1280200,13681,0,6
19393,1280200,4064,0,6
19393,1280200,3250,0,6
19393,1605800,6723,0,6
20237,411366,0,0,6
20304,506000,0,0,6
20304,506000,0,0,6
19977,1342729,6000,12898,6
19393,1280200,7039,0,6
19393,1314800,5181,0,6
19930,1185240,4141,3993,6
20237,433602,0,0,6
19393,1349400,9331,0,6
19930,1220100,1856,0,6
19393,1349400,7185,0,6
19977,1257230,610,0,6
19977,1378403,3569,0,6
19977,1428551,9102,23238,6
20304,608000,0,0,6
20358,180000,0,0,4
19977,1382661,441,2148,6
20304,608000,0,0,6
20304,529500,0,0,6
19977,1371985,1089,9758,6
19977,1380308,210,0,6
19977,1443020,92,0,6
19977,1464197,620,0,6
19977,1501396,3087,25177,6
19977,1322189,1674,21481,6
19977,1452029,39,0,6
19393,1779400,3863,0,6
19393,1779400,8682,0,6
20358,180000,0,0,4
19790,1308948,7710,1601,6
20304,638400,0,0,6
20304,638400,0,0,6
20304,638400,0,0,6
20304,556500,0,0,6
20304,638400,0,0,6
19977,1450992,2812,0,6
19977,1804225,2061,23689,6
19393,1418600,15999,0,6
19393,1822800,23466,0,6
19790,1285700,0,0,6
19790,1343394,1083,48,6
20304,653600,0,0,6
19977,1394121,83,0,6
19977,1498183,1556,1628,6
19790,1285700,1512,168,6
20500,757230,0,0,6
19977,1812400,2266,56522,6
19977,1851767,1511,13487,6
19977,1931438,1178,255,6
19977,1423502,482,8914,6
19393,1909600,7872,0,6
19393,1909600,6124,0,6
20500,827670,0,0,6
20304,600500,0,0,6
19977,1598251,5090,18839,6
20436,2070000,0,0,6
20436,2070000,0,0,6
20304,699200,0,0,6
20304,699200,0,0,6
20304,699200,0,0,6
19977,1865886,18225,25930,6
19977,2154661,15937,7241,6
19977,1805350,418,43975,6
19977,1631725,446,0,6
20237,511428,0,0,6
20358,207000,0,0,4
19790,1788434,1727,0,6
20304,617500,0,0,6
20304,714400,0,0,6
19977,1642081,9437,18913,6
19977,1604832,169,0,6
19977,1959851,4324,42659,6
19977,2267265,6677,89632,6
19977,1677356,6438,21421,6
19393,2039800,27946,0,6
19393,2039800,40569,0,6
20452,897324,0,0,6
20358,202500,0,0,4
19790,1956960,7102,417,6
19790,1795190,3605,6016,6
19790,1956860,16456,19662,6
20304,641000,0,0,6
19977,1887524,482,11828,6
19977,2261341,10665,44602,6
19393,1660800,3298,0,6
19790,1833360,2608,58,6
19790,1827313,729,0,6
20500,862890,0,0,6
20500,862890,0,0,6
20500,862890,0,0,6
20304,658000,0,0,6
20304,631000,0,0,6
20304,744800,0,0,6
19977,1975044,1648,6423,6
19977,2182461,4512,10884,6
19393,1660800,21866,0,6
20366,490000,0,0,6
20354,548134,0,0,6
20304,671500,0,0,6
20304,671500,0,0,6
20304,931665,0,0,6
19977,2044645,52536,3227,6
19393,2170000,17156,0,6
20354,560826,0,0,6
20304,949310,0,0,6
20304,664500,0,0,6
20304,775200,0,0,6
19393,1764600,7460,0,6
20358,305500,0,0,4
20358,299000,0,0,4
20304,681500,0,0,6
20304,695000,0,0,6
20304,698500,0,0,6
20304,691500,0,0,6
20304,681500,0,0,6
19977,2168304,2650,16993,6
19977,2147744,759,34846,6
19393,2256800,30930,0,6
19393,1799200,4387,0,6
20237,578136,0,0,6
20237,578136,0,0,6
21599,78400,0,0,4
21599,81600,0,0,4
21599,104000,0,0,4
21599,81600,0,0,4
21599,78400,0,0,4
21599,83200,0,0,4
21599,104000,0,0,4
21599,83200,0,0,4
21599,102000,0,0,4
20500,898110,0,0,6
20304,712000,0,0,6
20304,702000,0,0,6
19977,1942938,7890,8660,6
20452,1011876,0,0,6
20237,589254,0,0,6
20237,578136,0,0,6
20304,729000,0,0,6
20304,820800,0,0,6
19977,2245544,3000,62158,6
19977,2361377,10033,9054,6
19393,1868400,22635,0,6
19393,1868400,10330,0,6
19393,1799200,2684,0,6
20436,1620000,0,0,6
20436,1620000,0,0,6
21599,106000,0,0,4
19790,2736800,9093,3993,6
20500,968550,0,0,6
20500,968550,0,0,6
20304,742500,0,0,6
20304,729000,0,0,6
19977,1960481,991,0,6
19977,2281919,7774,49046,6
19977,1933391,509,0,6
19393,1868400,18724,0,6
19790,2786560,18819,36350,6
20304,756000,0,0,6
20304,749000,0,0,6
20304,756000,0,0,6
20304,749000,0,0,6
20304,749000,0,0,6
20304,742500,0,0,6
20304,749000,0,0,6
20304,745500,0,0,6
19977,2281158,66,0,6
19977,2256624,5161,0,6
19977,2266106,2767,21104,6
19977,2304809,655,16729,6
19393,2006800,21072,0,6
19393,1937600,19984,0,6
19393,2387000,6138,0,6
19393,1903000,22565,0,6
20436,2053200,0,0,6
20436,2053200,0,0,6
20237,622608,0,0,6
20237,611490,0,0,6
20237,622608,0,0,6
21599,89600,0,0,4
21599,89600,0,0,4
20304,759000,0,0,6
19977,2537143,468,4591,6
19393,1972200,26489,0,6
19393,1937600,10150,0,6
20436,1710000,0,0,6
20416,2063400,0,0,6
20237,633726,0,0,6
20237,633726,0,0,6
20409,2131800,0,0,6
20409,2131800,0,0,6
19790,1704300,574,0,6
19790,1704300,14660,1866,6
20500,1021380,0,0,6
20304,866400,0,0,6
20304,1082880,0,0,6
20304,1076555,0,0,6
20304,1082880,0,0,6
19977,2067995,4198,45939,6
19977,2172192,388,7861,6
19393,2517200,11838,0,6
19393,2006800,12709,0,6
20436,1740000,0,0,6
20237,655962,0,0,6
20237,644844,0,0,6
19805,2380000,2772,24115,6
19805,2257900,1876,171,6
20304,772500,0,0,6
20304,786000,0,0,6
19977,2073162,1582,0,6
19977,2041922,6867,17941,6
19977,2648637,3784,37158,6
20436,2145600,0,0,6
20436,2714000,0,0,6
20436,2714000,0,0,6
20436,2714000,0,0,6
20436,2138400,0,0,6
20416,2135800,0,0,6
20416,2124000,0,0,6
20237,655962,0,0,6
20237,655962,0,0,6
19805,2420400,2826,6142,6
19805,2420500,7877,9307,6
19805,2421900,646,3503,6
20304,1094295,0,0,6
20304,789500,0,0,6
20304,799500,0,0,6
20304,799500,0,0,6
20304,1093740,0,0,6
20304,789500,0,0,6
20304,1115305,0,0,6
20304,1093740,0,0,6
20304,1116305,0,0,6
19977,2571316,4761,12668,6
19977,2557601,821,11749,6
20436,2196000,0,0,6
20436,2179200,0,0,6
20436,2179200,0,0,6
20436,2187600,0,0,6
20436,2202000,0,0,6
20436,2760000,0,0,6
20436,2168400,0,0,6
20416,2184000,0,0,6
20237,667080,0,0,6
20237,667080,0,0,6
19805,3153700,425,2746,6
19393,2110600,33657,0,6
19393,2110600,10426,0,6
19393,2110600,47936,0,6
20500,1091820,0,0,6
19393,2145200,45759,0,6
20500,1074210,0,0,6
20304,826500,0,0,6
20500,1091820,0,0,6
19393,2734200,21268,0,6
20237,700434,0,0,6
19977,2676111,1025,0,6
20237,711552,0,0,6
19977,2562393,24015,58720,6
20304,870500,0,0,6
20304,870500,0,0,6
19977,2798345,5354,16114,6
19977,2284539,2863,18908,6
19977,2564434,4503,4994,6
19393,2864400,20291,0,6
20304,887000,0,0,6
20304,914500,0,0,6
20304,928000,0,0,6
19977,2422024,4010,16659,6
19977,2479722,3928,11047,6
19977,2509842,10734,21223,6
19393,2387400,21837,0,6
19393,3038000,4411,0,6
19393,2456600,10688,0,6
19977,2842252,12356,51072,6
20237,800496,0,0,6
20237,800496,0,0,6
19393,2560400,35022,0,6
19393,3168200,13999,0,6
20237,822732,0,0,6
19393,3211600,35520,0,6
19393,2560400,5058,0,6
20452,1412808,0,0,6
19393,2560400,39030,0,6
20237,833850,0,0,6
19393,2664200,12305,0,6
19393,3341800,24442,0,6
19393,2629600,5589,0,6
19393,3298400,55543,0,6
20304,1022000,0,0,6
19977,3066530,440,0,6
21599,124800,0,0,4
20358,346500,0,0,4
20358,342000,0,0,4
21599,124800,0,0,4
19393,2768000,40512,0,6
19393,2733400,10486,0,6
19393,2733400,9139,0,6
19930,3748820,45174,0,8
19977,3212346,4464,725,6
19977,2690307,637,6051,6
19930,3748820,3157,3212,8
19977,2866677,1578,16856,6
19977,3444138,3603,26727,6
20436,2924400,0,0,6
19977,3092485,277,0,6
19977,3585830,18223,18816,6
19805,2732600,3553,7161,6
20304,1076000,0,0,6
19977,3322893,6730,52506,6
20436,2960400,0,0,6
19393,2733400,15791,0,6
19805,2769800,1395,0,6
19393,2837200,4577,0,6
19977,3358421,455,0,6
19977,3619205,37088,71452,6
19977,3653599,3708,16733,6
19393,2871800,5786,0,6
19393,2871800,5342,0,6
19393,2837200,19869,0,6
19393,2837200,8337,0,6
19393,2733400,31623,0,6
19393,2941000,13174,0,6
19393,2906400,2474,0,6
19393,3558800,10507,0,6
19393,2941000,25831,0,6
19393,3689000,31675,0,6
20304,1292000,0,0,6
19977,3429562,16135,33889,6
20304,1119000,0,0,6
19393,2941000,6941,0,6
20304,1119000,0,0,6
19393,2975600,26897,0,6
21171,3123876,0,0,6
21171,3123876,0,0,6
19393,3732400,23828,0,6
19393,2975600,48139,0,6
20304,1191000,0,0,6
19393,3044800,24710,0,6
19805,3192000,1318,770,6
20304,1191000,0,0,6
19393,3819200,43786,0,6
20398,1736240,534,15,6
20378,1738060,1560,6089,6
20398,1736240,639,0,6
19805,3191700,1832,584,6
20378,1738060,4,0,6
19393,3148600,25628,0,6
20304,1368000,0,0,6
19977,3168402,3662,40851,6
19805,3711200,888,0,6
19805,3702300,9661,5603,6
19393,3287000,30015,0,6
19393,4166400,31990,0,6
19393,3390800,18634,0,6
19393,3356200,50293,0,6
19393,3425400,12117,0,6
20304,1520000,0,0,6
19977,4505434,10513,61258,6
20304,1535200,0,0,6
20304,1332500,0,0,6
19977,4047677,2803,29723,6
19393,3494600,25486,0,6
19393,3529200,45989,0,6
19977,3748875,8100,96308,6
19393,3633000,23249,0,6
19393,3667600,8150,0,6
19393,3736800,6591,0,6
20304,1641600,0,0,6
19393,3771400,17680,0,6
20500,1972320,0,0,6
20500,1989930,0,0,6
19393,3909800,15210,0,6
19393,3944400,50091,0,6
19977,4840470,31358,33174,6
19393,4152000,36110,0,6
19805,4234700,0,0,6
19805,4276300,1,0,6
19393,5251400,28560,0,6
19393,4290400,36751,0,6
19393,5555200,43848,0,6
20304,1697000,0,0,6
19977,4454689,19354,15182,6
19393,4498000,33389,0,6
19393,4532600,4682,0,6
19393,4567200,44521,0,6
20304,1801500,0,0,6
19977,5570046,5492,27574,6
20304,2097600,0,0,6
20304,2097600,0,0,6
19393,4878600,9744,0,6
19393,4913200,18667,0,6
19790,5426740,18075,49923,6
19393,5017000,92042,0,6
19393,4947800,29343,0,6
19790,5541250,14547,10815,6
19977,5946599,28347,53760,6
19790,5692430,8777,1159,6
19790,5806640,27440,12718,6
19393,6510000,62523,0,6
19393,5224600,35007,0,6
19393,5466800,57317,0,6
19393,5501400,45317,0,6
19977,5802202,12202,11290,6
19393,5882000,142094,0,6
19393,5985800,55050,0,6
20304,3199580,0,0,6
20304,3255800,0,0,6
19393,6228000,26103,0,6
19805,9306000,10717,119515,6
19805,9202600,4059,34073,6
19393,6539400,22029,0,6
19393,7266000,39128,0,6
19393,7369800,47129,0,6
19393,7473600,36027,0,6
19977,8854271,40711,118676,6
19805,11456600,6733,193,6
19977,9259504,66501,52128,6
19393,8823000,28035,0,6
19805,12957400,24641,11700,6
